ANNOT	NSNP	STD	TAU1	TAU1_SE	TAU2	TAU2_SE	THETA	THETA_SE	HSQ1	HSQ1_SE	HSQ2	HSQ2_SE	GCOV	GCOV_SE	GCOR	GCOR_SE	GCORSQ	GCORSQ_SE	HSQ1_ENRICHMENT	HSQ1_ENRICHMENT_SE	HSQ2_ENRICHMENT	HSQ2_ENRICHMENT_SE	GCOV_ENRICHMENT	GCOV_ENRICHMENT_SE	GCORSQ_ENRICHMENT	GCORSQ_ENRICHMENT_SE	GCORSQ_ENRICHMENT_P	GCOVSQ_DIFF	GCOVSQ_DIFF_SE	GCOVSQ_DIFF_P
TSS_Hoffman.flanking.500	97052.0	0.12654002	1.9374411408534797e-07	2.2087110096435936e-07	8.72095853310384e-08	1.0765906210963294e-07	-5.2412552520308964e-08	1.3839138546245522e-07	0.03976232086815649	0.017903324729606	0.0246652450570879	0.009597864211515846	0.012459681404712672	0.010793551038066168	0.39785823	0.27434393824699704	0.6345974841603648	0.14686126934220525	4.9995988061196455	2.2395184613579615	3.9653616414782245	1.5191019923477969	1.7969340840418262	1.5381933093959979	0.6305875884774755	0.14615781425133553	0.012265536417489065	-0.0009034355014034667	0.0005283258750339282	0.0888251028004079
UTR_3_UCSC	65592.0	0.10448214	2.611761544812907e-07	2.1078467682400515e-07	2.4038470769482956e-07	1.360519377158198e-07	5.036860173390778e-08	1.3524442010748317e-07	0.038105168420943795	0.01096912941697239	0.02116096282568811	0.005812430389183324	0.015454689349786974	0.0054069255177104135	0.54425275	0.1671030387284926	0.5539001476405441	0.14963861428275776	7.042148927668437	2.0027904088023147	4.859240882428343	1.3909222760124407	3.1320763502645366	1.1480814948907778	0.5504001624275326	0.14480796581804617	0.0021816603014104263	-0.0005981942721116155	0.0002891420164646612	0.03985158550435686
UTR_3_UCSC.flanking.500	90191.0	0.12197735	-1.1678878308885032e-07	1.3678025823082862e-07	-1.0900180313910823e-07	6.190710166720237e-08	2.8766910631361498e-08	7.567471982383722e-08	-0.002232318784269216	0.01126811220358971	-0.0009920843670728294	0.00571042785953313	0.008442606895002253	0.006256381194685845	0.0	0.0	2.023706452378343	1.13410939474575	-0.25045774789224057	1.4870002160253244	-0.10325756618688167	0.9832940037682004	1.3033023581197678	0.9353525039403949	2.0109190525392724	1.089452042538953	0.3545756748077369	4.1585219223716724e-05	0.00011462740602647358	0.7171497708084531
UTR_5_UCSC	31994.0	0.07336792	-1.4583523011424404e-07	2.8874973168058204e-07	7.370482535407064e-08	1.468671086968243e-07	-4.9977685989688325e-08	1.3142620503003855e-07	0.00820186321393764	0.009327837137724998	0.009892481118742552	0.003917917777645713	0.0052546274826594346	0.004010427461840183	0.5833552	0.5137018986001156	0.7082200098255372	0.31992285432051343	3.0353023162831745	3.458855297565093	4.841319823658077	1.9254458974017978	2.28324979357722	1.695614404661246	0.7037449079998617	0.30338560087160604	0.3300038557039857	-6.749406133277255e-05	9.555109768134158e-05	0.4807866555093345
UTR_5_UCSC.flanking.500	125288.0	0.14305557	1.966181741863693e-07	1.4104281831350818e-07	2.5722608043565742e-08	6.445273470490065e-08	9.218630481200307e-08	7.87216336561869e-08	0.03712037528184646	0.015921619462343835	0.016559268214850473	0.007084587861324107	0.021021306060063326	0.008226194926447702	0.8478772	0.2906603125182978	0.8851201197643409	0.20131924731243928	3.5864755079736557	1.4801198090323784	2.051821394626029	0.8859218489710078	2.270123681177913	0.9077122509652211	0.879527221217355	0.19404870345467612	0.5354167381698596	-0.000217055201663679	0.00035846823555602724	0.5455317871289136
WeakEnhancer_Hoffman	122514.0	0.1414856	-2.237029583795902e-08	1.951473649342006e-07	5.663505930897372e-08	9.530672429036713e-08	6.162648702456863e-08	1.0277269524294752e-07	0.013054416615690151	0.023319353470551293	0.020288453189510017	0.010497297523586555	0.02028997605485776	0.011282574822189567	1.246747	1.2620978181273084	1.0538590347714518	0.24161473997716845	1.3309161033268473	2.265062123682327	2.5078902069511133	1.325560622781359	2.238194548634408	1.2310327932873129	1.047199908475836	0.20471437206695486	0.8178898478883541	9.885525416983084e-05	0.0004869830534881633	0.8393461378790663
WeakEnhancer_Hoffman.flanking.500	397920.0	0.24768068	1.537682976504584e-07	9.307576931405492e-08	4.0037843263007744e-08	5.552731607849637e-08	4.964192257261857e-08	6.530178353614247e-08	0.10442234380492531	0.03286923594400061	0.05307360596606166	0.01788543365349793	0.06468380505998403	0.022806455112613557	0.8688795	0.23211759685943897	0.929984606908354	0.14602558068705726	2.9546959059416946	0.9731858419065044	2.058978863987517	0.7043539538819216	2.1817623290135435	0.7437568005662077	0.9241082185622369	0.11043249136837305	0.49274213502277053	-0.0016228741639954542	0.0024195234376099177	0.5031631016787372
GERP.NS	10151939.0	1.5461404	1.721605968896256e-08	1.252617654046162e-08	1.6152737813968088e-08	7.785661004788835e-09	1.883230105192979e-08	1.0625051949375575e-08	1.618231980155003	0.13315912864397758	1.3008313209156885	0.08146856555238474	1.3296159252848745	0.09222746626415122	0.9164216	0.053580354876898724	0.9552844420890224	0.09756294641858944	1.8743366347719048	0.12530012739512533	1.9651260948724014	0.10382674018697279	1.7723757578750114	0.0957988573209441	0.9492481891005123	0.022769528552012766	0.026936731494856536	-0.3552157208017277	0.1772921224076206	0.04647341830239493
GERP.RSsup4	47489.0	0.08919732	-4.2780968101396866e-07	4.7350883392027754e-07	-2.0437800785089166e-08	3.3086871553678066e-07	-1.613194200444923e-07	2.767409625903383e-07	0.015532773707208729	0.01996112406854045	0.027900965083911607	0.014257634342618411	0.014718436303396733	0.01233764357904779	0.70701325	0.45499893959006854	0.8931577574640915	0.1717003817669204	3.9834585533460594	5.008551697378464	8.915599070530059	4.59697645178511	4.2549377415289005	3.5781648871833647	0.8875140706780764	0.13751800336258657	0.4143512851265274	-0.0002363250828570855	0.0005053033380838497	0.6405183864810495
MAFbin1	341456.0	0.2287102	-7.53555173815812e-09	5.141448511380986e-08	2.876618387936958e-10	2.506571483706921e-08	2.9162022130435616e-08	2.6699261468365876e-08	0.027368171869873798	0.013824042143987015	0.01804057121554177	0.005987741754803911	0.02980007361915013	0.006281990423627753	1.3411251	0.37687029730126653	1.2639848778417482	0.30729404704712365	0.8530610583658976	0.4714073494272184	0.751985175470138	0.2669964277641433	1.1755124878110663	0.2434788475641972	1.2559980080047193	0.2625781110784022	0.33077345492345867	0.00035753104103161454	0.00032843405180094516	0.27764995263001335
MAFbin2	393731.0	0.2458938	-3.158656669555171e-09	4.4018953815339046e-08	2.6945517817011932e-08	2.2025853141371954e-08	1.2777386260154344e-08	2.2833297919078177e-08	0.03386340420182812	0.013940062811504086	0.032126344153949486	0.006768547188821932	0.029127770300132354	0.005983651605540745	0.88310283	0.24452507152763298	0.8904917123527416	0.2322409747080407	0.94927544810568	0.40805836991726974	1.2104502697676471	0.24740529690547064	0.9977949874083023	0.1994172063035141	0.8848648717771973	0.20795970455394047	0.5804457203082292	-0.0002731533402123977	0.0005338144540759653	0.609427695583777
MAFbin3	454420.0	0.25976774	-1.137052940691774e-08	3.3314897507352725e-08	5.2149125018274844e-09	1.6909677214016483e-08	2.433097279208596e-08	1.851774911187931e-08	0.03476266119745451	0.01160532327111295	0.02678189750972053	0.005928244775979071	0.03907197125893927	0.00565027820369159	1.2805252	0.23967784157434804	1.323394792704224	0.2987880731866008	0.85708459221805	0.2912538595046423	0.8896989945991777	0.19508157171424276	1.1635658795853836	0.1610121006163035	1.3150325233941842	0.2511666870959675	0.21121272259847435	0.0005710195620601966	0.00038171629438181037	0.1362569978137984
MAFbin4	501655.0	0.27175236	-5.367858602056685e-09	3.3546772471027e-08	2.3449953090448616e-08	2.1104121117332397e-08	2.399032794642153e-08	2.0296901936944778e-08	0.0416611888344567	0.012283225426562986	0.03863015875828041	0.008124323213164265	0.04338042149684274	0.0069883205113735174	1.081346	0.1587453424806604	1.085468929025122	0.18650721888324165	0.9421733753955074	0.2818067045161389	1.1509045210845559	0.24484867995436974	1.1670165910032027	0.18223514424307607	1.0786100660749054	0.1597744325194994	0.623257022271082	0.0002411147290047658	0.0004740901121889655	0.6116070868189996
MAFbin5	522990.0	0.2827462	-7.1824182157342875e-09	3.550023208731545e-08	4.796385510985601e-09	1.6913313416466735e-08	1.4679303106390762e-08	1.8810419888382057e-08	0.04276467847605962	0.011974142729472075	0.031002360285671826	0.005640168460865563	0.04072237002477121	0.005615920260000354	1.1183895	0.1712911406029331	1.1394039131652773	0.2143324286508056	0.9475974624232136	0.2723400272028761	0.8930148264857481	0.16050501511110785	1.0516487799308964	0.14844596195690724	1.132204245743788	0.19912250703741516	0.5075009059496542	0.00031371322058557517	0.0004287800987867194	0.46524824250893637
MAFbin6	551606.0	0.28664273	8.807145235323333e-09	3.15313641863213e-08	1.434559759871945e-08	1.630123946938511e-08	-1.1032248448117343e-09	1.829842588563224e-08	0.05403341174015615	0.01138092409361233	0.03806800952239989	0.005516267495319015	0.034596342104555845	0.005253778661530156	0.76281446	0.10908142628389828	0.7168342733275656	0.13263736304576806	1.1517869724290069	0.24314183607072054	1.042696046608925	0.1494828362548582	0.8468369723200614	0.1282435119216131	0.7123047396787419	0.12787998933549832	0.02556103249567876	-0.000889952785522176	0.0005090853034190699	0.08198183640504575
MAFbin7	568600.0	0.28967172	-6.684960141001284e-09	2.850797642395264e-08	9.685776625190101e-09	1.681783778906265e-08	7.452347183800612e-09	1.8478464980375975e-08	0.04636388433038506	0.010418780288879138	0.03597654063441766	0.006206705236128121	0.040070370684437744	0.005584760684030795	0.9811237	0.1463629020067569	0.9733535183107619	0.2056921072593208	0.9515292228528567	0.20489085347111485	0.9647576682521067	0.16801923584398878	0.9525143928000616	0.1290114125851024	0.9672030904121018	0.1797420371274163	0.8554023497718135	-8.947661334616488e-05	0.00046189618100642306	0.8465959649401666
MAFbin8	582884.0	0.29311082	-5.678348902193875e-09	3.103277279592476e-08	2.329272419387962e-08	1.737190835626734e-08	1.814459515969702e-08	1.882264655250765e-08	0.0476842038509462	0.009685712769593041	0.04468557990972072	0.00594512808334078	0.04705457962744843	0.0059353489311997805	1.0193678	0.12896551422434036	1.0245813267177406	0.1954251165457376	0.9607743702201891	0.20202684501245613	1.1685541535739625	0.1665669585695644	1.0907578297507168	0.12798912598740197	1.018107200454523	0.1712912719314107	0.9159189250049817	5.8851948219212306e-05	0.0005158939485224792	0.9092912827658064
MAFbin9	593862.0	0.2955023	-1.819183736984087e-08	2.9302269055619945e-08	8.410175333928294e-12	1.6706541927646867e-08	5.955084425579571e-09	1.868272825333861e-08	0.04126674664568469	0.009690067062945557	0.031700360922041905	0.005296687683337402	0.040793253843457236	0.00621868728387353	1.1278625	0.166201770078148	1.1718860579794907	0.24997746668011261	0.82111240656994	0.19589295921920447	0.8215697437362454	0.14007875358408212	0.9277390751774823	0.12321490426177313	1.1644811423250465	0.22097946957232442	0.45755627185257164	0.0003262778701717732	0.00040582539308830806	0.4223645180535238
MAFbin10	580138.0	0.29232687	7.156352843651348e-09	2.7949813130589973e-08	1.1758806373052266e-08	1.6334196217826502e-08	6.471458036116928e-09	1.613140199197005e-08	0.055355637652963266	0.009559265762657804	0.03802574553985466	0.00553068530028385	0.04036980857257042	0.005374209635908635	0.87990725	0.11713490178155127	0.8329438261274171	0.16870858112525886	1.1172281322629471	0.19931663656538667	1.0038005671776735	0.1542653681915876	0.9405558439320509	0.11751632495516354	0.8276806192351037	0.14896370079769425	0.2487458270028302	-0.0004958370416751252	0.0004869507156460476	0.3097960157312789
MAF_Adj_Predicted_Allele_Age	266666.53	0.8598587	5.7571760692098906e-09	1.0393158333954489e-08	3.507394097379546e-10	6.236589022989847e-09	-6.025172805124157e-09	5.9321880740981214e-09	-0.016795758328371213	0.03628789569192595	-0.034899259026905084	0.021557622123308744	-0.04532173870106974	0.01885307887599852	0.0	0.0	0.858489386719159	0.16243460611087024	-0.44170083782187997	1.6057261411197052	-1.8110456558415602	1.24265521802898	-2.280935789379654	0.9357813393421672	0.8530647624942992	0.15491657278281704	0.34403565016025817	0.001416220406084021	0.001573022818664847	0.3690393900760327
MAF_Adj_LLD_AFR	222776.7	0.9048148	-1.0503856451293814e-08	6.716405209772347e-09	-1.21828405141855e-08	4.271717646275874e-09	-1.664706417159323e-08	5.5471587323552285e-09	-0.09348043046364848	0.02324261097657001	-0.09350714187120415	0.011423294738542705	-0.11846423740073415	0.017404938004175686	0.0	0.0	-0.009243312741050442	0.37934495824548625	-4.876729715726894	1.1389656062710063	-6.5822216057774865	0.7398891496172403	-7.216923681539355	0.9550793031056578	-0.009184906080480438	0.37920012707644707	0.008418327969080819	0.005013087702539932	0.0030398650883569573	0.10070172746156136
Recomb_Rate_10kb	9089271.0	2.4345734	-7.047699757123382e-09	3.240044899044392e-09	-5.029888061613974e-09	1.7702306287503689e-09	-3.6803173841803982e-09	1.96304261734781e-09	0.6860378262023208	0.13010620949979224	0.5318562511133642	0.061790885434883785	0.7022213916857549	0.07239917458626856	1.1625266	0.14767040774329168	1.0531534911773188	0.12833494649978563	0.9049291064078232	0.1367007524237859	0.9147939076402769	0.08694776808854633	1.044638272188409	0.09169523314692558	1.0464988230717887	0.03267914604629968	0.1563338444429918	0.12286135794400777	0.08416042788241705	0.14590893119266468
Nucleotide_Diversity_10kb	27144004.0	2.3602936	1.145497252608152e-09	1.9541999130012755e-09	-7.655575062770481e-10	1.5832239963486927e-09	9.218780183672948e-10	2.1222035240242576e-09	1.9961948951776058	0.15619598880759875	1.4693498125754758	0.09724211368928358	1.79911988233613	0.1198347280486264	1.0504999	0.06706888426544452	1.0070387471883135	0.10834598842622253	0.8749775951174528	0.022802770914311536	0.8401166044125818	0.02561453931324732	0.8935213636821709	0.031166032623487144	1.0006754690070339	0.010527786716333837	0.9489067609506194	0.27565075867630773	0.16297852239597796	0.09233886745846531
Backgrd_Selection_Stat	1033878.25	0.18124893	6.242228511865733e-09	2.6467448677180982e-08	1.397907389844022e-08	2.3484945543827962e-08	1.8590252892636272e-08	2.203075410989186e-08	0.10357491876458831	0.006043664806437193	0.08422455102901336	0.004061342015220272	0.08713798564573297	0.0046254903819357845	0.9329554	0.04450781041767925	0.8807572342784479	0.08385054904281987	1.182417786711845	0.04751890514101128	1.248130039880117	0.036464470093225905	1.1383335101250251	0.03901254443321023	0.8751919039398326	0.04487570535665357	0.005936355708157759	-0.001201723375218653	0.00047621682017608504	0.012401836043467673
CpG_Content_50kb	59057.586	0.0054304916	1.4504130376735702e-06	1.6419596704508876e-06	-2.106399250578761e-07	8.892119467418524e-07	-3.072801462167263e-07	1.358841359433427e-06	0.005534271985257444	0.0003815085658172755	0.004285030997085649	0.00022805244913833925	0.004793305002736198	0.00023491353866146437	0.9843008	0.05415963714122095	0.9676631621077745	0.10663943120753851	1.1148728213429382	0.02593912446038382	1.1221848865617265	0.02249005704728463	1.0955414432771948	0.022193856590261383	0.9615486904417533	0.03113524377567166	0.21829521063353186	-9.222918996617419e-07	7.683358711543201e-07	0.23142034871940642
MAF_Adj_ASMC	-5053.1484	0.90671164	-2.4798596953701235e-08	9.287672853020013e-09	-1.0498204972009262e-08	5.353891108228481e-09	-4.018665844540692e-09	6.538013685997157e-09	-0.17366397061976813	0.03238639495286792	-0.12489863478641218	0.019607551094382492	-0.09069300018201298	0.023871422513561995	0.0	0.0	4.120102397958423	2.6912104002366752	413.2954992197515	78.00071849841702	385.2319062796938	62.29436409399986	243.52885226727966	68.27078591942548	4.094068287784642	2.5918673524059375	0.23399287446428652	-0.013879995905522524	0.004593179080044419	0.0028422521755795405
GTEx_eQTL_MaxCPP	57742.695	0.075029455	-2.1257098126170604e-07	2.406658268228057e-07	1.2013063610538666e-07	1.4014446492183197e-07	1.7849122002644435e-07	1.5856068102948484e-07	0.0008112309937725205	0.007636597821704349	0.010161929578726622	0.0045192013258719506	0.011973766845180672	0.005221058909258028	4.17033	99.08593019980457	1.8997107208443644	1.060921361173811	0.4143919000510232	1.5739886681004742	2.773747685918227	1.220261249151822	2.7971169895345414	1.18602936399329	1.887706825448638	1.0438304765838038	0.3961070254591992	0.00011914353997767487	0.00011227521538042777	0.28989701025234416
BLUEPRINT_H3K27acQTL_MaxCPP	87670.586	0.084938236	-7.987333816572573e-08	1.966805314168596e-07	-2.1736374833380978e-07	1.0963184848833407e-07	-1.3777632545952656e-07	1.2904656898626854e-07	0.009511677953305962	0.006993912730162403	0.0014506139093026687	0.003996091030551408	0.004241436193728061	0.004796119985855744	1.1418484	3.2108471038456963	0.8732350859492488	0.5881548803316003	1.355719691615668	0.9534117572974801	0.3377742463835498	0.7096952892203571	0.6492048578170849	0.7364490164498448	0.8677172865745346	0.5728912778533266	0.8176268407552605	-1.117656322675087e-05	3.9207910969983264e-05	0.7758954836692242
BLUEPRINT_H3K4me1QTL_MaxCPP	72443.734	0.07606814	-1.937795879314308e-08	2.3290114370411175e-07	4.92056102530114e-08	1.23319850331427e-07	-6.948518915805835e-08	1.4390451497092727e-07	0.009294634996283082	0.007127458508757202	0.007815004669326444	0.003661290018376935	0.005045420694280003	0.004151491426620644	0.59199303	0.3621028659586131	0.6335290212211723	0.2950319607886889	1.548232519090924	1.1789432864197367	1.6651756077477315	0.7930253334975746	0.9525178819424716	0.7869561967504795	0.6295258769437553	0.28230364000222685	0.19092213800697588	-5.340962908339673e-05	5.783059286251769e-05	0.356837450978424
BLUEPRINT_DNA_methylation_MaxCPP	168586.23	0.118034825	2.2596297810650867e-07	1.5171890765941498e-07	1.2743291222250264e-07	6.137126717931096e-08	1.2754985334595403e-07	7.152496550588694e-08	0.037738458488102575	0.012008210679758654	0.025561825731662817	0.0047632793887513155	0.026214394599795098	0.005703072209651971	0.8440182	0.17202973171791502	0.8411255062352347	0.186777960354321	2.498268578339298	0.8374697103010991	2.293876315552573	0.4411353436844942	2.09653117457304	0.4387272979940111	0.8358106009284744	0.1741876998158467	0.3470282352404719	-0.00029509236868543217	0.0003531200370927176	0.40434193652861494
synonymous	18393.0	0.055772867	-1.1226685501242173e-06	5.888338705517526e-07	4.77017238154076e-07	3.2281164408232144e-07	-3.556275203209225e-07	3.1583914505972643e-07	-0.0035447652914866847	0.0100113530413815	0.015841115466891972	0.00629034605386312	0.0008080895077544974	0.004844788982712635	0.0	0.0	0.6686276078622889	0.38208895297270684	-1.0844308769966209	6.481608016703161	13.134806843699725	5.20723788568547	0.6116419806486314	3.555926848634029	0.664402682574766	0.36439391066764587	0.3581791278805997	4.73734348149918e-05	0.00015389107455198272	0.7585279847117403
non_synonymous	15994.0	0.05202003	2.2383690634342202e-07	5.268678933134652e-07	4.104369111246342e-07	2.9068544904475857e-07	5.176372610549151e-07	2.787578807783575e-07	0.015022109030974905	0.006662278779649463	0.010222982820143375	0.003961783481080351	0.012915317727595358	0.003960414511449392	1.0421994	0.30784190667911876	1.0311705207326949	0.3767100202801387	11.409615979872719	4.984190655748993	10.048255684825827	3.8789266554338298	11.103224755759594	3.380982666348617	1.0246547586589143	0.36757925236847305	0.9465906784037954	3.080664025219336e-06	9.348101711234277e-05	0.9737435276230171
Conserved_Vertebrate_phastCons46way	172010.0	0.16633093	4.05616873422332e-08	2.1828832075243554e-07	-3.464803199904054e-08	9.913951970474955e-08	-1.5211620407740156e-08	1.0206578338056715e-07	0.08903513735971091	0.028048792489013468	0.08197861176313284	0.020145612416573463	0.052203963544262294	0.01796460987570432	0.611044	0.16352634851794454	0.7982305281649877	0.12078987905142427	5.684195282066307	1.873193319509893	7.148137092353394	1.752276232112615	4.133753402372631	1.4717517095552457	0.7931866677200096	0.0870177479788284	0.018417653763528552	-0.004732437393104321	0.0025305652075105316	0.06293685698242424
Conserved_Vertebrate_phastCons46way.flanking.500	2217162.0	0.4753747	1.276717256359916e-07	9.061663064358072e-08	1.7618880576719675e-08	4.24160297995968e-08	6.751454861841921e-08	5.0550770680501955e-08	0.30550874436359443	0.04805316438514823	0.1860738831580576	0.031031634240469588	0.2442227590094428	0.04333007416173402	1.0243105	0.13329032254734793	1.012077259275038	0.1192490390339942	1.7694984429509806	0.25347221637030287	1.2962055244134676	0.2091326289034243	1.4871834944201219	0.23217138106031723	1.0056821437348513	0.055281748306210854	0.9182369804032315	0.0011761535306733586	0.013774068393535375	0.9320380076740644
Conserved_Mammal_phastCons46way	124752.0	0.14275599	5.164532694834634e-07	4.5817961336069857e-07	1.7803249363623763e-07	3.3670167454147304e-07	2.132513969854699e-07	2.429596577258053e-07	0.09494034645413155	0.028987350876232762	0.08548017627363222	0.021389627188001786	0.056150304311049774	0.016363840691502016	0.62329555	0.13883616322150058	0.8142871634138424	0.11766958678195297	9.036289405183025	2.662099228683463	10.22458172381463	2.568778577914518	6.129719879256941	1.8326545075151972	0.8091418442742221	0.07356113209852345	0.01017626848143216	-0.005063475442875194	0.002658267089924802	0.05824778967143929
Conserved_Mammal_phastCons46way.flanking.500	1866074.0	0.4729675	-1.2363435075712914e-07	9.91123627613888e-08	-5.075913023233625e-08	4.6607837589363044e-08	-9.848062632045185e-08	6.336122737593541e-08	0.22863882878899403	0.04368965219794071	0.15726447942048452	0.02728639315363221	0.19183449738005418	0.03473527401510985	1.0116643	0.1518714645320163	1.0082624285344255	0.12908585231860178	1.4469921202078984	0.2786142531505971	1.2869962772413277	0.21621393348009124	1.3884023592715433	0.22633457794570364	1.001891418153335	0.07603830597646116	0.9801799576297867	-0.0002100142528883367	0.010256537625940162	0.9836840652338119
Conserved_Primate_phastCons46way	112279.0	0.13561118	3.395235239622707e-07	3.376720769665553e-07	6.53614847578865e-07	1.9586077826261317e-07	4.611740109794482e-07	1.418345192405468e-07	0.07956601185850551	0.029448049225605816	0.09913019295375777	0.016682869009601333	0.06251352493261766	0.015254268601116599	0.7038939	0.13773753543114808	0.8012882553346447	0.12022606122407206	8.310715993912698	3.1213186067997287	13.277067076588816	2.3699182894536484	7.599460678765856	1.977764273799474	0.7962250737179267	0.0894374713570855	0.023764319608567286	-0.004036457768553294	0.0027275302012721727	0.14048268211307158
Conserved_Primate_phastCons46way.flanking.500	919952.0	0.35623983	8.749625379778081e-08	9.304720549607737e-08	1.3802159060105623e-07	5.077060549751877e-08	1.9343146107075881e-07	6.024396270731813e-08	0.18028216470704916	0.056692258317209705	0.15259322542025833	0.029168742548825562	0.1996270517867551	0.039078838663284356	1.2035812	0.1668687050005582	1.0862813331275514	0.123754272925701	2.333566986538074	0.7137977059740835	2.5280834142222472	0.47899346319137603	2.924707106941737	0.5167756406647579	1.0794173367568842	0.06041385446701329	0.1901725170583688	0.011534528514263835	0.008977320099245388	0.2003374903137798
BivFlnk	79127.0	0.114512786	2.0126130095832195e-07	2.504770577616e-07	4.3307571218065277e-07	1.1704991464966952e-07	2.294241028266697e-07	1.29308460827815e-07	0.03547674953921981	0.019142609807346795	0.04701285638667484	0.008710716683393115	0.031883160022284716	0.010720153996269851	0.78069454	0.20778515366346473	0.8345621231969746	0.14941002412245746	5.51030856581104	2.8832508736813507	9.010251717320722	1.7056691523627676	5.5288319714564045	1.9176069885758653	0.8292886906063331	0.14235848519394306	0.23188971977321615	-0.0007042643323720524	0.0008212646428919154	0.3921800784412952
BivFlnk.flanking.500	103399.0	0.13049336	1.6735351948682364e-07	2.445005691242841e-07	-8.991897715304731e-08	1.0740428280087144e-07	-3.7527037477502745e-08	1.9344805934906617e-07	0.029690403026604695	0.024126013780312452	0.002375464319114242	0.010751197944096392	0.010419349408059136	0.019188118354724826	1.2406758	2.3123039286179927	0.9565800715996486	0.18218660089471336	3.2684236929159076	2.748409650103836	0.3389053053966138	1.6172329414103335	1.3034949946249026	2.528950300717316	0.950535631785141	0.12295250492436836	0.6878916014511716	-0.00015724693857151913	0.00022371347297281584	0.48294304344371763
Human_Promoter_Villar	89355.0	0.12143192	-5.076726949937438e-08	2.0037769843384012e-07	6.702950372527994e-08	8.489315206361425e-08	-2.147659161622073e-09	1.0419748974754839e-07	0.02467090148955087	0.012015322732569698	0.02812949631007158	0.007955950084889626	0.0304941942647808	0.007305166481855591	1.1575605	0.29889353799640767	1.1336284628577367	0.2579415298702854	3.4013418327014993	1.5981873026936009	4.852363902826883	1.3825963913880135	4.657257006731225	1.1199807141369362	1.1264652893616613	0.24774069863245704	0.6102849083555566	0.00022112015016336134	0.00037391583817304	0.554948082141578
Human_Promoter_Villar.flanking.500	20976.0	0.059526876	-1.9908051740458177e-07	4.36881322229965e-07	-5.818025670123461e-07	2.7247045863987296e-07	-4.3064250121460645e-07	2.3443270436018793e-07	0.0015401191895631147	0.00926424229313913	-0.0038926405923634475	0.00549070712524868	-0.004953138757778062	0.0047800217464589205	0.0	0.0	0.5710640199579885	0.5602248755705295	1.6404726651361528	5.254701158578345	-2.5355363304024774	4.061067185238025	-3.2180560709381005	3.063810796779248	0.5674555796388268	0.5501734254830296	0.43268754865675474	2.316316718618233e-05	5.3069742877050134e-05	0.6629714418342689
Human_Enhancer_Villar	196486.0	0.1775746	-8.494163949990252e-08	9.19994604942076e-08	-1.3032017420755437e-07	4.617717053179149e-08	-7.484634778620602e-08	4.757901095331363e-08	0.034406458415838864	0.015297524199262695	0.018799907678880897	0.008214186592028392	0.025958815156225837	0.011873256428872308	1.0206739	0.2869932840335801	0.9992745905089807	0.1940744887630486	2.062742566671984	0.9212107058266195	1.4640382530013916	0.6361699246887018	1.7712200999931877	0.7920538446626926	0.9929603724943844	0.16959673765108382	0.9669325022634503	-5.628882300060499e-05	0.00035780485587290004	0.8751544449118012
Human_Enhancer_Villar.flanking.500	57606.0	0.09804877	-1.2883641886674013e-07	2.5569414674464497e-07	5.255547463889343e-08	1.3193032089020562e-07	-1.4667702430415375e-07	1.2079189559699444e-07	-0.0011095995607370802	0.01384930675560325	0.011931268796379405	0.008119926640655679	0.0002472064248436453	0.005967976201756512	0.0	2.4178616356084905	0.7553096499666437	0.31337418131268513	-0.007914783161452471	2.8612421053523427	3.2048985178504275	2.1814884607104283	0.08613459660833894	1.4009610544593356	0.7505369980412219	0.28137501185754743	0.376372279286068	-9.127419075696667e-06	0.00016601084979504666	0.9562088724454405
Ancient_Sequence_Age_Human_Promoter	24444.0	0.064224355	6.712099889227829e-07	5.99234795117809e-07	2.044083515784223e-07	2.944534003290755e-07	5.053888116890448e-07	3.512375315040117e-07	0.023699196443839016	0.012225705991460604	0.014414082713577893	0.00594090867397193	0.016502479336675674	0.006592684897776818	0.8928713	0.27169745941747203	0.9103361669028628	0.21573617259166292	11.839265478645565	5.984229879190049	9.098422794774969	3.8333719970301297	9.19806518139303	3.7151043894917755	0.9045839331535098	0.21075347670858097	0.6512307441422376	-9.218167200401446e-05	0.00018844049455595696	0.625251683617392
Ancient_Sequence_Age_Human_Promoter.flanking.500	31311.0	0.072615296	-2.8168676635687007e-07	4.1805017758633767e-07	2.716031843874589e-08	2.4078246951830806e-07	3.559851791123947e-07	2.35517433111454e-07	-0.0033541100369714714	0.011018239754740934	0.0067210501666313625	0.006548758445229197	0.011946046889436925	0.005955933036104863	0.0	0.0	1.9365836707113844	1.025439855233029	-0.9373972087486007	4.194371036946396	3.4505449383847844	3.239412421942086	5.157517596992512	2.563238340073292	1.9243467824561247	0.9881954560760109	0.3507217515432557	0.00014120771511376087	0.0001448831709979277	0.3309262840062379
Ancient_Sequence_Age_Human_Enhancer	30357.0	0.0715048	1.2982776524950168e-06	4.976171226189763e-07	3.666162058379996e-07	2.9459448569468805e-07	6.549339559569489e-07	4.148042194174195e-07	0.042782465007893594	0.013868427776556426	0.014652853481333312	0.009095937061375533	0.02172057045600069	0.011123529375340243	0.86751544	0.3074957690226476	0.8772963985773157	0.18637920615609294	16.840137155444232	5.339007821899899	7.422941650175857	4.690639987156455	9.575858663888987	4.8258219301578364	0.8717529365733275	0.16625739196444186	0.4413987024019468	-0.00022310541559814588	0.0003639571447536351	0.5405768433156457
